datacreationdate,aqi,pm2.5_avg,pm10_avg,so2_avg
2019-08-26 12:00:00,739.2,231.0,385.0,30.8
2019-08-26 11:00:00,693.0,215.59999,385.0,30.8
2019-08-26 10:00:00,616.0,184.79999,354.19998,30.8
2019-08-26 09:00:00,569.8000000000001,169.4,338.8,30.8
2019-08-26 08:00:00,523.6,154.0,323.4,30.8
2019-08-26 07:00:00,492.8,154.0,308.0,30.8
2019-08-26 06:00:00,492.8,154.0,308.0,30.8
2019-08-27 14:00:00,954.8000000000001,308.0,462.0,46.199997
2019-08-27 13:00:00,954.8000000000001,308.0,477.4,46.199997
2019-08-27 12:00:00,954.8000000000001,308.0,462.0,46.199997
2019-08-27 11:00:00,939.4,292.6,446.59998,46.199997
2019-08-27 10:00:00,893.2,292.6,415.8,30.8
2019-08-27 09:00:00,862.4,277.19998,400.4,30.8
2019-08-27 08:00:00,862.4,277.19998,385.0,30.8
2019-08-27 07:00:00,862.4,277.19998,369.59998,46.199997
2019-08-27 06:00:00,831.6,261.8,369.59998,46.199997
2019-08-27 05:00:00,785.4,246.4,369.59998,46.199997
2019-08-27 04:00:00,739.2,231.0,385.0,46.199997
2019-08-27 03:00:00,708.4,215.59999,385.0,46.199997
2019-08-27 02:00:00,677.6,215.59999,400.4,46.199997
2019-08-27 01:00:00,662.2,200.2,400.4,46.199997
2019-08-27 00:00:00,616.0,184.79999,400.4,46.199997
2019-08-26 05:00:00,477.40000000000003,154.0,292.6,30.8
2019-08-26 04:00:00,462.0,138.59999,292.6,30.8
2019-08-26 03:00:00,446.6,138.59999,308.0,30.8
2019-08-26 02:00:00,431.2,138.59999,308.0,30.8
2019-08-26 01:00:00,446.6,138.59999,323.4,30.8
2019-08-26 00:00:00,462.0,138.59999,338.8,30.8
2019-08-24 23:00:00,646.8000000000001,200.2,569.8,46.199997
2019-08-24 22:00:00,616.0,184.79999,554.39996,46.199997
2019-08-24 21:00:00,600.6,184.79999,539.0,46.199997
2019-08-25 23:00:00,462.0,138.59999,354.19998,30.8
2019-08-25 22:00:00,477.40000000000003,138.59999,385.0,30.8
2019-08-25 21:00:00,508.2,123.2,385.0,30.8
2019-08-25 20:00:00,539.0,123.2,400.4,30.8
2019-08-25 19:00:00,539.0,123.2,415.8,30.8
2019-08-25 18:00:00,523.6,107.799995,385.0,30.8
2019-08-25 17:00:00,492.8,107.799995,400.4,30.8
2019-08-25 16:00:00,462.0,107.799995,369.59998,30.8
2019-08-25 15:00:00,431.2,123.2,369.59998,30.8
2019-08-25 14:00:00,446.6,138.59999,400.4,46.199997
2019-08-25 13:00:00,462.0,138.59999,400.4,46.199997
2019-08-25 12:00:00,446.6,138.59999,477.4,46.199997
2019-08-25 11:00:00,477.40000000000003,138.59999,508.19998,46.199997
2019-08-25 10:00:00,477.40000000000003,138.59999,523.6,46.199997
2019-08-25 09:00:00,539.0,154.0,585.2,46.199997
2019-08-25 08:00:00,616.0,169.4,662.2,46.199997
2019-08-25 07:00:00,677.6,184.79999,723.8,46.199997
2019-08-25 05:00:00,708.4,200.2,770.0,46.199997
2019-08-25 04:00:00,662.2,184.79999,708.39996,46.199997
2019-08-25 03:00:00,631.4,200.2,646.8,46.199997
2019-08-25 02:00:00,616.0,184.79999,600.6,46.199997
2019-08-25 01:00:00,646.8000000000001,200.2,585.2,46.199997
2019-08-25 00:00:00,662.2,200.2,554.39996,46.199997
2019-08-25 06:00:00,708.4,200.2,770.0,46.199997
2019-08-24 20:00:00,554.4,169.4,554.39996,46.199997
2019-08-24 19:00:00,539.0,169.4,539.0,46.199997
2019-08-24 18:00:00,539.0,169.4,523.6,46.199997
2019-08-24 17:00:00,477.40000000000003,154.0,492.8,46.199997
2019-08-24 16:00:00,477.40000000000003,138.59999,446.59998,46.199997
2019-08-24 15:00:00,431.2,138.59999,415.8,46.199997
2019-08-24 14:00:00,385.0,123.2,400.4,46.199997
2019-08-24 13:00:00,400.40000000000003,123.2,385.0,46.199997
2019-08-24 12:00:00,400.40000000000003,123.2,369.59998,46.199997
2019-08-24 10:00:00,385.0,123.2,338.8,46.199997
2019-08-24 08:00:00,323.40000000000003,107.799995,292.6,30.8
2019-08-24 07:00:00,323.40000000000003,107.799995,277.19998,30.8
2019-08-24 06:00:00,323.40000000000003,107.799995,261.8,30.8
2019-08-24 05:00:00,354.2,107.799995,261.8,30.8
2019-08-24 04:00:00,354.2,107.799995,261.8,30.8
2019-08-24 03:00:00,354.2,107.799995,261.8,30.8
